O*NET-SOC Code,Title,gpt4_alpha,gpt4_beta,gpt4_gamma,human_alpha,human_beta,human_gamma,automation,automation_acemoglu,gpt4_alt_beta,OCC_CODE
25-1071.00,"Health Specialties Teachers, Postsecondary",0.13043478260869565,0.4782608695652174,0.8260869565217391,0.21739130434782608,0.41304347826086957,0.6086956521739131,0.43478260869565216,0.43478260869565216,0.3913043478260869,25-1071
25-1072.00,"Nursing Instructors and Teachers, Postsecondary",0.1724137931034483,0.41379310344827586,0.6551724137931034,0.1724137931034483,0.39655172413793105,0.6206896551724138,0.3793103448275862,0.3793103448275862,0.3448275862068966,25-1072
25-1081.00,"Education Teachers, Postsecondary",0.16666666666666666,0.47916666666666663,0.7916666666666666,0.20833333333333331,0.4375,0.6666666666666666,0.4375,0.4375,0.4375,25-1081
25-1082.00,"Library Science Teachers, Postsecondary",0.2,0.5,0.8,0.24,0.42000000000000004,0.6,0.43,0.43,0.42000000000000004,25-1082
25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",0.21739130434782608,0.5,0.7826086956521738,0.2608695652173913,0.4782608695652174,0.6956521739130435,0.46739130434782605,0.46739130434782605,0.45652173913043476,25-1111
25-1112.00,"Law Teachers, Postsecondary",0.13043478260869565,0.45652173913043476,0.7826086956521738,0.43478260869565216,0.5869565217391304,0.7391304347826086,0.43478260869565216,0.43478260869565216,0.3695652173913043,25-1112
25-1113.00,"Social Work Teachers, Postsecondary",0.16666666666666666,0.4375,0.7083333333333333,0.3333333333333333,0.5416666666666666,0.75,0.40625,0.40625,0.35416666666666663,25-1113
25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",0.14285714285714285,0.4464285714285714,0.75,0.39285714285714285,0.5892857142857143,0.7857142857142857,0.40178571428571425,0.40178571428571425,0.25,25-1121
25-1122.00,"Communications Teachers, Postsecondary",0.13043478260869565,0.43478260869565216,0.7391304347826086,0.34782608695652173,0.5869565217391304,0.8260869565217391,0.42391304347826086,0.42391304347826086,0.41304347826086957,25-1122
25-1123.00,"English Language and Literature Teachers, Postsecondary",0.2727272727272727,0.5454545454545454,0.8181818181818182,0.3939393939393939,0.5909090909090909,0.7878787878787878,0.44696969696969696,0.44696969696969696,0.36363636363636365,25-1123
25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",0.28,0.54,0.8,0.32,0.5800000000000001,0.84,0.48,0.48,0.44,25-1124
25-1125.00,"History Teachers, Postsecondary",0.2,0.48,0.76,0.36,0.58,0.8,0.44,0.44,0.4,25-1125
25-1126.00,"Philosophy and Religion Teachers, Postsecondary",0.2608695652173913,0.5217391304347826,0.7826086956521738,0.3913043478260869,0.6086956521739131,0.8260869565217391,0.44565217391304346,0.44565217391304346,0.3695652173913043,25-1126
25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",0.21739130434782608,0.5434782608695652,0.8695652173913043,0.43478260869565216,0.6739130434782609,0.9130434782608695,0.45652173913043476,0.45652173913043476,0.3913043478260869,25-1192
25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",0.25,0.5208333333333333,0.7916666666666666,0.375,0.6041666666666666,0.8333333333333333,0.4583333333333333,0.4583333333333333,0.41666666666666663,25-1193
25-1194.00,"Career/Technical Education Teachers, Postsecondary",0.15000000000000002,0.5,0.8500000000000001,0.2,0.45,0.7000000000000001,0.38750000000000007,0.38750000000000007,0.42500000000000004,25-1194
25-2011.00,"Preschool Teachers, Except Special Education",0.058823529411764705,0.22058823529411764,0.38235294117647056,0.14705882352941177,0.3088235294117647,0.47058823529411764,0.23529411764705882,0.23529411764705882,0.14705882352941177,25-2011
25-2012.00,"Kindergarten Teachers, Except Special Education",0.05405405405405406,0.22972972972972974,0.40540540540540543,0.13513513513513514,0.2972972972972973,0.4594594594594595,0.29054054054054057,0.29054054054054057,0.1891891891891892,25-2012
25-2021.00,"Elementary School Teachers, Except Special Education",0.05263157894736842,0.3026315789473684,0.5526315789473684,0.13157894736842105,0.3026315789473684,0.47368421052631576,0.3421052631578947,0.3421052631578947,0.25,25-2021
25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",0.08571428571428572,0.35714285714285715,0.6285714285714286,0.19999999999999998,0.34285714285714286,0.4857142857142857,0.34285714285714286,0.34285714285714286,0.35714285714285715,25-2022
25-2023.00,"Career/Technical Education Teachers, Middle School",0.1935483870967742,0.3225806451612903,0.45161290322580644,0.16129032258064516,0.3387096774193548,0.5161290322580645,0.3629032258064516,0.3629032258064516,0.27419354838709675,25-2023
25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",0.03125,0.328125,0.625,0.15625,0.34375,0.53125,0.3828125,0.3828125,0.296875,25-2031
25-2032.00,"Career/Technical Education Teachers, Secondary School",0.15151515151515152,0.33333333333333337,0.5151515151515151,0.12121212121212122,0.33333333333333337,0.5454545454545454,0.3484848484848485,0.3484848484848485,0.25757575757575757,25-2032
25-2051.00,"Special Education Teachers, Preschool",0.1111111111111111,0.19444444444444442,0.2777777777777778,0.16666666666666666,0.3055555555555555,0.4444444444444444,0.29166666666666663,0.29166666666666663,0.1111111111111111,25-2051
25-2055.00,"Special Education Teachers, Kindergarten",0.1,0.25,0.4,0.16666666666666666,0.35,0.5333333333333333,0.31666666666666665,0.31666666666666665,0.16666666666666666,25-2055
25-2056.00,"Special Education Teachers, Elementary School",0.1,0.31666666666666665,0.5333333333333333,0.16666666666666666,0.35,0.5333333333333333,0.31666666666666665,0.31666666666666665,0.13333333333333333,25-2056
25-2057.00,"Special Education Teachers, Middle School",0.07500000000000001,0.30000000000000004,0.525,0.125,0.30000000000000004,0.47500000000000003,0.325,0.325,0.2,25-2057
25-2058.00,"Special Education Teachers, Secondary School",0.1,0.30000000000000004,0.5,0.15000000000000002,0.28750000000000003,0.42500000000000004,0.33125000000000004,0.33125000000000004,0.2,25-2058
25-2059.01,Adapted Physical Education Specialists,0.30000000000000004,0.47500000000000003,0.65,0.2,0.25,0.30000000000000004,0.35000000000000003,0.35000000000000003,0.25,25-2059
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",0.1794871794871795,0.41025641025641024,0.641025641025641,0.2564102564102564,0.4615384615384615,0.6666666666666666,0.38461538461538464,0.38461538461538464,0.2564102564102564,25-3011
25-3021.00,Self-Enrichment Teachers,0.16666666666666666,0.36666666666666664,0.5666666666666667,0.2,0.3833333333333333,0.5666666666666667,0.4,0.4,0.25,25-3021
25-3031.00,"Substitute Teachers, Short-Term",0.2777777777777778,0.3611111111111111,0.4444444444444444,0.0,0.08333333333333333,0.16666666666666666,0.29166666666666663,0.29166666666666663,0.16666666666666666,25-3031
25-3041.00,Tutors,0.15789473684210525,0.5263157894736842,0.894736842105263,0.15789473684210525,0.3684210526315789,0.5789473684210527,0.42105263157894735,0.42105263157894735,0.631578947368421,25-3041
25-4011.00,Archivists,0.07692307692307693,0.5,0.9230769230769231,0.23076923076923078,0.5,0.7692307692307693,0.42307692307692313,0.42307692307692313,0.19230769230769232,25-4011
25-4012.00,Curators,0.13333333333333333,0.5,0.8666666666666667,0.26666666666666666,0.5333333333333333,0.8,0.3833333333333333,0.3833333333333333,0.26666666666666666,25-4012
25-4013.00,Museum Technicians and Conservators,0.038461538461538464,0.25,0.46153846153846156,0.11538461538461539,0.2692307692307693,0.42307692307692313,0.2403846153846154,0.2403846153846154,0.15384615384615385,25-4013
25-4022.00,Librarians and Media Collections Specialists,0.16666666666666666,0.5333333333333333,0.9,0.26666666666666666,0.5,0.7333333333333333,0.43333333333333335,0.43333333333333335,0.45,25-4022
25-4031.00,Library Technicians,0.39999999999999997,0.5714285714285714,0.7428571428571429,0.2571428571428571,0.5142857142857142,0.7714285714285714,0.5571428571428572,0.5571428571428572,0.5285714285714286,25-4031
25-9021.00,Farm and Home Management Educators,0.06666666666666667,0.3666666666666667,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.38333333333333336,0.38333333333333336,0.36666666666666664,25-9021
25-9031.00,Instructional Coordinators,0.2,0.5333333333333333,0.8666666666666667,0.3,0.5666666666666667,0.8333333333333334,0.48333333333333334,0.48333333333333334,0.45,25-9031
25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",0.26666666666666666,0.36666666666666664,0.4666666666666667,0.16666666666666666,0.2833333333333333,0.4,0.3416666666666667,0.3416666666666667,0.2833333333333333,25-9042
25-9043.00,"Teaching Assistants, Special Education",0.16666666666666666,0.26666666666666666,0.36666666666666664,0.13333333333333333,0.25,0.36666666666666664,0.26666666666666666,0.26666666666666666,0.13333333333333333,25-9043
25-9044.00,"Teaching Assistants, Postsecondary",0.30000000000000004,0.5,0.7000000000000001,0.25,0.4,0.55,0.42500000000000004,0.42500000000000004,0.275,25-9044
27-1011.00,Art Directors,0.0625,0.5,0.9375,0.0625,0.4375,0.8125,0.421875,0.421875,0.40625,27-1011
27-1012.00,Craft Artists,0.0,0.26666666666666666,0.5333333333333333,0.06666666666666667,0.23333333333333334,0.4,0.26666666666666666,0.26666666666666666,0.26666666666666666,27-1012
27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",0.0,0.40625,0.8125,0.0625,0.3125,0.5625,0.3046875,0.3046875,0.390625,27-1013
27-1014.00,Special Effects Artists and Animators,0.07142857142857142,0.5357142857142857,1.0,0.07142857142857142,0.46428571428571425,0.8571428571428571,0.5535714285714285,0.5535714285714285,0.46428571428571425,27-1014
27-1021.00,Commercial and Industrial Designers,0.0,0.47058823529411764,0.9411764705882353,0.11764705882352941,0.4411764705882353,0.7647058823529411,0.3529411764705882,0.3529411764705882,0.4411764705882353,27-1021
27-1022.00,Fashion Designers,0.0,0.4,0.8,0.15000000000000002,0.375,0.6000000000000001,0.30000000000000004,0.30000000000000004,0.275,27-1022
27-1023.00,Floral Designers,0.0625,0.1875,0.3125,0.125,0.28125,0.4375,0.171875,0.171875,0.21875,27-1023
27-1024.00,Graphic Designers,0.0,0.5,1.0,0.0,0.375,0.75,0.59375,0.59375,0.5,27-1024
27-1025.00,Interior Designers,0.0,0.5,1.0,0.13333333333333333,0.36666666666666664,0.6,0.38333333333333336,0.38333333333333336,0.4,27-1025
27-1026.00,Merchandise Displayers and Window Trimmers,0.0,0.28,0.56,0.12,0.28,0.44,0.16,0.16,0.12,27-1026
27-1027.00,Set and Exhibit Designers,0.0,0.37037037037037035,0.7407407407407407,0.14814814814814814,0.3333333333333333,0.5185185185185185,0.31481481481481477,0.31481481481481477,0.2222222222222222,27-1027
27-2011.00,Actors,0.15789473684210525,0.18421052631578946,0.21052631578947367,0.15789473684210525,0.18421052631578946,0.21052631578947367,0.14473684210526316,0.14473684210526316,0.2631578947368421,27-2011
27-2012.00,Producers and Directors,0.2,0.5,0.8,0.3,0.5166666666666666,0.7333333333333333,0.38333333333333336,0.38333333333333336,0.3,27-2012
27-2012.03,Media Programming Directors,0.13043478260869565,0.45652173913043476,0.7826086956521738,0.43478260869565216,0.5652173913043478,0.6956521739130435,0.46739130434782605,0.46739130434782605,0.30434782608695654,27-2012
27-2012.04,Talent Directors,0.06666666666666667,0.4666666666666667,0.8666666666666667,0.06666666666666667,0.3333333333333333,0.6,0.4,0.4,0.3333333333333333,27-2012
27-2012.05,Media Technical Directors/Managers,0.0,0.43333333333333335,0.8666666666666667,0.06666666666666667,0.3,0.5333333333333333,0.4,0.4,0.13333333333333333,27-2012
27-2021.00,Athletes and Sports Competitors,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.2777777777777778,27-2021
27-2022.00,Coaches and Scouts,0.07142857142857142,0.3214285714285714,0.5714285714285714,0.07142857142857142,0.1607142857142857,0.25,0.3214285714285714,0.3214285714285714,0.2857142857142857,27-2022
27-2023.00,"Umpires, Referees, and Other Sports Officials",0.25,0.34375,0.4375,0.125,0.1875,0.25,0.40625,0.40625,0.21875,27-2023
27-2031.00,Dancers,0.0,0.03571428571428571,0.07142857142857142,0.0,0.03571428571428571,0.07142857142857142,0.05357142857142857,0.05357142857142857,0.03571428571428571,27-2031
27-2032.00,Choreographers,0.05555555555555555,0.2777777777777778,0.5,0.16666666666666666,0.19444444444444442,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.08333333333333333,27-2032
27-2041.00,Music Directors and Composers,0.5,0.7,0.9,0.16666666666666666,0.2833333333333333,0.4,0.5,0.5,0.5166666666666667,27-2041
27-2042.00,Musicians and Singers,0.26666666666666666,0.43333333333333335,0.6,0.1,0.13333333333333333,0.16666666666666666,0.25833333333333336,0.25833333333333336,0.19999999999999998,27-2042
27-2091.00,"Disc Jockeys, Except Radio",0.42105263157894735,0.5263157894736842,0.631578947368421,0.15789473684210525,0.3684210526315789,0.5789473684210527,0.47368421052631576,0.47368421052631576,0.3684210526315789,27-2091
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,0.41666666666666663,0.6666666666666666,0.9166666666666666,0.41666666666666663,0.5,0.5833333333333333,0.6041666666666666,0.6041666666666666,0.5625,27-3011
27-3023.00,"News Analysts, Reporters, and Journalists",0.3,0.65,1.0,0.43333333333333335,0.6333333333333333,0.8333333333333334,0.6,0.6,0.6333333333333333,27-3023
27-3031.00,Public Relations Specialists,0.2222222222222222,0.5833333333333333,0.9444444444444444,0.6666666666666666,0.8055555555555555,0.9444444444444444,0.5,0.5,0.5833333333333333,27-3031
27-3041.00,Editors,0.3333333333333333,0.6428571428571428,0.9523809523809523,0.5238095238095237,0.6428571428571428,0.7619047619047619,0.5714285714285714,0.5714285714285714,0.5,27-3041
27-3042.00,Technical Writers,0.4666666666666667,0.7,0.9333333333333333,0.3333333333333333,0.6333333333333333,0.9333333333333333,0.6,0.6,0.6333333333333333,27-3042
27-3043.00,Writers and Authors,0.75,0.875,1.0,0.65,0.8250000000000001,1.0,0.6375000000000001,0.6375000000000001,0.8,27-3043
27-3043.05,"Poets, Lyricists and Creative Writers",0.875,0.875,0.875,0.6875,0.75,0.8125,0.640625,0.640625,0.84375,27-3043
27-3091.00,Interpreters and Translators,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.5588235294117647,0.5588235294117647,0.7941176470588235,27-3091
27-3092.00,Court Reporters and Simultaneous Captioners,0.9285714285714285,0.9642857142857142,1.0,0.14285714285714285,0.5357142857142857,0.9285714285714285,0.6785714285714285,0.6785714285714285,0.9285714285714285,27-3092
27-4011.00,Audio and Video Technicians,0.1724137931034483,0.48275862068965514,0.7931034482758621,0.13793103448275862,0.3448275862068966,0.5517241379310345,0.5086206896551724,0.5086206896551724,0.3275862068965517,27-4011
27-4012.00,Broadcast Technicians,0.27586206896551724,0.5,0.7241379310344828,0.13793103448275862,0.25862068965517243,0.3793103448275862,0.5517241379310345,0.5517241379310345,0.22413793103448276,27-4012
27-4014.00,Sound Engineering Technicians,0.07142857142857142,0.42857142857142855,0.7857142857142857,0.0,0.2857142857142857,0.5714285714285714,0.5178571428571428,0.5178571428571428,0.21428571428571427,27-4014
27-4015.00,Lighting Technicians,0.0625,0.15625,0.25,0.0,0.09375,0.1875,0.15625,0.15625,0.0,27-4015
27-4021.00,Photographers,0.034482758620689655,0.39655172413793105,0.7586206896551724,0.034482758620689655,0.22413793103448276,0.41379310344827586,0.3275862068965517,0.3275862068965517,0.29310344827586204,27-4021
27-4031.00,"Camera Operators, Television, Video, and Film",0.08333333333333333,0.4375,0.7916666666666666,0.041666666666666664,0.20833333333333331,0.375,0.35416666666666663,0.35416666666666663,0.1875,27-4031
27-4032.00,Film and Video Editors,0.08695652173913043,0.5,0.9130434782608695,0.17391304347826086,0.4782608695652174,0.7826086956521738,0.5434782608695652,0.5434782608695652,0.21739130434782608,27-4032
29-1011.00,Chiropractors,0.18181818181818182,0.4545454545454546,0.7272727272727273,0.09090909090909091,0.3181818181818182,0.5454545454545454,0.36363636363636365,0.36363636363636365,0.3181818181818182,29-1011
29-1021.00,"Dentists, General",0.05,0.25,0.45,0.15000000000000002,0.225,0.30000000000000004,0.15000000000000002,0.15000000000000002,0.07500000000000001,29-1021
29-1022.00,Oral and Maxillofacial Surgeons,0.0,0.03571428571428571,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.03571428571428571,0.0,29-1022
29-1023.00,Orthodontists,0.0,0.30000000000000004,0.6000000000000001,0.0,0.2,0.4,0.25,0.25,0.1,29-1023
29-1024.00,Prosthodontists,0.0,0.045454545454545456,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.06818181818181818,0.06818181818181818,0.0,29-1024
29-1031.00,Dietitians and Nutritionists,0.10714285714285714,0.5178571428571428,0.9285714285714285,0.2857142857142857,0.4821428571428571,0.6785714285714285,0.4196428571428571,0.4196428571428571,0.3571428571428571,29-1031
29-1041.00,Optometrists,0.0,0.30000000000000004,0.6000000000000001,0.0,0.05,0.1,0.25,0.25,0.1,29-1041
29-1051.00,Pharmacists,0.14285714285714285,0.42857142857142855,0.7142857142857142,0.23809523809523808,0.38095238095238093,0.5238095238095237,0.44047619047619047,0.44047619047619047,0.45238095238095233,29-1051
29-1071.00,Physician Assistants,0.0,0.375,0.75,0.0,0.125,0.25,0.29166666666666663,0.29166666666666663,0.125,29-1071
29-1071.01,Anesthesiologist Assistants,0.0,0.15625,0.3125,0.0,0.09375,0.1875,0.1875,0.1875,0.3125,29-1071
29-1081.00,Podiatrists,0.0,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.2272727272727273,0.2272727272727273,0.2272727272727273,29-1081
29-1122.00,Occupational Therapists,0.11764705882352941,0.29411764705882354,0.47058823529411764,0.11764705882352941,0.38235294117647056,0.6470588235294118,0.3235294117647059,0.3235294117647059,0.23529411764705882,29-1122
29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",0.09523809523809523,0.2857142857142857,0.47619047619047616,0.19047619047619047,0.2857142857142857,0.38095238095238093,0.25,0.25,0.21428571428571427,29-1122
29-1123.00,Physical Therapists,0.08333333333333333,0.18749999999999997,0.29166666666666663,0.125,0.3333333333333333,0.5416666666666666,0.2916666666666667,0.2916666666666667,0.14583333333333331,29-1123
29-1124.00,Radiation Therapists,0.045454545454545456,0.2727272727272727,0.5,0.045454545454545456,0.18181818181818182,0.3181818181818182,0.375,0.375,0.09090909090909091,29-1124
29-1125.00,Recreational Therapists,0.09090909090909091,0.3181818181818182,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.6363636363636364,0.36363636363636365,0.36363636363636365,0.2727272727272727,29-1125
29-1126.00,Respiratory Therapists,0.09090909090909091,0.20454545454545456,0.3181818181818182,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.22727272727272727,0.22727272727272727,0.11363636363636365,29-1126
29-1127.00,Speech-Language Pathologists,0.16666666666666666,0.4583333333333333,0.75,0.125,0.3958333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.35416666666666663,29-1127
29-1128.00,Exercise Physiologists,0.04,0.26,0.48,0.28,0.34,0.4,0.24,0.24,0.18,29-1128
29-1129.01,Art Therapists,0.04,0.3,0.56,0.08,0.3,0.52,0.32,0.32,0.18,29-1129
29-1129.02,Music Therapists,0.13333333333333333,0.43333333333333335,0.7333333333333333,0.16666666666666666,0.5,0.8333333333333334,0.30833333333333335,0.30833333333333335,0.25,29-1129
29-1131.00,Veterinarians,0.08695652173913043,0.2826086956521739,0.4782608695652174,0.043478260869565216,0.21739130434782608,0.3913043478260869,0.25,0.25,0.13043478260869565,29-1131
29-1141.00,Registered Nurses,0.037037037037037035,0.3333333333333333,0.6296296296296295,0.18518518518518517,0.37037037037037035,0.5555555555555556,0.32407407407407407,0.32407407407407407,0.2962962962962963,29-1141
29-1141.01,Acute Care Nurses,0.037037037037037035,0.31481481481481477,0.5925925925925926,0.14814814814814814,0.3333333333333333,0.5185185185185185,0.28703703703703703,0.28703703703703703,0.25925925925925924,29-1141
29-1141.02,Advanced Practice Psychiatric Nurses,0.08333333333333333,0.4583333333333333,0.8333333333333333,0.29166666666666663,0.41666666666666663,0.5416666666666666,0.29166666666666663,0.29166666666666663,0.22916666666666666,29-1141
29-1141.03,Critical Care Nurses,0.10344827586206896,0.3448275862068966,0.5862068965517241,0.034482758620689655,0.1896551724137931,0.3448275862068966,0.25862068965517243,0.25862068965517243,0.1896551724137931,29-1141
29-1141.04,Clinical Nurse Specialists,0.06666666666666667,0.45,0.8333333333333334,0.13333333333333333,0.3333333333333333,0.5333333333333333,0.35833333333333334,0.35833333333333334,0.36666666666666664,29-1141
29-1151.00,Nurse Anesthetists,0.0,0.16666666666666666,0.3333333333333333,0.0,0.125,0.25,0.21874999999999997,0.21874999999999997,0.0625,29-1151
29-1161.00,Nurse Midwives,0.19047619047619047,0.38095238095238093,0.5714285714285714,0.09523809523809523,0.2857142857142857,0.47619047619047616,0.3333333333333333,0.3333333333333333,0.3333333333333333,29-1161
29-1171.00,Nurse Practitioners,0.037037037037037035,0.48148148148148145,0.9259259259259258,0.07407407407407407,0.31481481481481477,0.5555555555555556,0.37037037037037035,0.37037037037037035,0.2962962962962963,29-1171
29-1181.00,Audiologists,0.13636363636363635,0.4545454545454546,0.7727272727272727,0.2272727272727273,0.4545454545454546,0.6818181818181819,0.3522727272727273,0.3522727272727273,0.18181818181818182,29-1181
29-1211.00,Anesthesiologists,0.0,0.25,0.5,0.05555555555555555,0.3055555555555555,0.5555555555555556,0.3055555555555555,0.3055555555555555,0.25,29-1211
29-1212.00,Cardiologists,0.0,0.34615384615384615,0.6923076923076923,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.19230769230769232,29-1212
29-1213.00,Dermatologists,0.0,0.38888888888888884,0.7777777777777777,0.16666666666666666,0.3333333333333333,0.5,0.2777777777777778,0.2777777777777778,0.2222222222222222,29-1213
29-1214.00,Emergency Medicine Physicians,0.058823529411764705,0.4411764705882353,0.8235294117647058,0.1764705882352941,0.3529411764705882,0.5294117647058824,0.27941176470588236,0.27941176470588236,0.14705882352941177,29-1214
29-1215.00,Family Medicine Physicians,0.0,0.42307692307692313,0.8461538461538463,0.23076923076923078,0.38461538461538464,0.5384615384615385,0.34615384615384615,0.34615384615384615,0.23076923076923078,29-1215
29-1216.00,General Internal Medicine Physicians,0.0,0.4473684210526315,0.894736842105263,0.2631578947368421,0.3684210526315789,0.47368421052631576,0.3157894736842105,0.3157894736842105,0.21052631578947367,29-1216
29-1217.00,Neurologists,0.041666666666666664,0.4375,0.8333333333333333,0.125,0.35416666666666663,0.5833333333333333,0.34375,0.34375,0.22916666666666666,29-1217
29-1218.00,Obstetricians and Gynecologists,0.0,0.4,0.8,0.2,0.3333333333333333,0.4666666666666667,0.3666666666666667,0.3666666666666667,0.26666666666666666,29-1218
29-1221.00,"Pediatricians, General",0.0,0.47058823529411764,0.9411764705882353,0.23529411764705882,0.38235294117647056,0.5294117647058824,0.3088235294117647,0.3088235294117647,0.23529411764705882,29-1221
29-1222.00,"Physicians, Pathologists",0.05263157894736842,0.4473684210526315,0.8421052631578947,0.05263157894736842,0.2894736842105263,0.5263157894736842,0.3289473684210526,0.3289473684210526,0.2631578947368421,29-1222
29-1223.00,Psychiatrists,0.08333333333333333,0.4583333333333333,0.8333333333333333,0.25,0.5,0.75,0.3125,0.3125,0.20833333333333331,29-1223
29-1224.00,Radiologists,0.0,0.48333333333333334,0.9666666666666667,0.3,0.48333333333333334,0.6666666666666666,0.425,0.425,0.2,29-1224
29-1229.01,Allergists and Immunologists,0.1875,0.46875,0.75,0.125,0.375,0.625,0.28125,0.28125,0.125,29-1229
29-1229.02,Hospitalists,0.21428571428571427,0.5714285714285714,0.9285714285714285,0.07142857142857142,0.3571428571428571,0.6428571428571428,0.3571428571428571,0.3571428571428571,0.2857142857142857,29-1229
29-1229.03,Urologists,0.07142857142857142,0.3571428571428571,0.6428571428571428,0.14285714285714285,0.25,0.3571428571428571,0.23214285714285712,0.23214285714285712,0.21428571428571427,29-1229
29-1229.04,Physical Medicine and Rehabilitation Physicians,0.06666666666666667,0.26666666666666666,0.4666666666666667,0.0,0.13333333333333333,0.26666666666666666,0.25,0.25,0.1,29-1229
29-1229.05,Preventive Medicine Physicians,0.0,0.4666666666666667,0.9333333333333333,0.06666666666666667,0.36666666666666664,0.6666666666666666,0.3833333333333333,0.3833333333333333,0.43333333333333335,29-1229
29-1229.06,Sports Medicine Physicians,0.07407407407407407,0.38888888888888884,0.7037037037037037,0.2962962962962963,0.4444444444444444,0.5925925925925926,0.2962962962962963,0.2962962962962963,0.2222222222222222,29-1229
29-1241.00,"Ophthalmologists, Except Pediatric",0.05555555555555555,0.41666666666666663,0.7777777777777777,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.25,0.25,0.25,29-1241
29-1242.00,"Orthopedic Surgeons, Except Pediatric",0.06666666666666667,0.3333333333333333,0.6,0.06666666666666667,0.23333333333333334,0.4,0.25,0.25,0.2,29-1242
29-1243.00,Pediatric Surgeons,0.1111111111111111,0.3611111111111111,0.611111111111111,0.05555555555555555,0.2222222222222222,0.38888888888888884,0.25,0.25,0.3055555555555555,29-1243
29-1291.00,Acupuncturists,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3055555555555555,0.4444444444444444,0.18055555555555555,0.18055555555555555,0.3055555555555555,29-1291
29-1292.00,Dental Hygienists,0.05555555555555555,0.16666666666666666,0.2777777777777778,0.0,0.08333333333333333,0.16666666666666666,0.18055555555555555,0.18055555555555555,0.1388888888888889,29-1292
29-1299.01,Naturopathic Physicians,0.2,0.45,0.7000000000000001,0.1,0.25,0.4,0.275,0.275,0.30000000000000004,29-1299
29-1299.02,Orthoptists,0.1875,0.53125,0.875,0.1875,0.375,0.5625,0.328125,0.328125,0.25,29-1299
29-2011.00,Medical and Clinical Laboratory Technologists,0.0625,0.21875,0.375,0.125,0.21875,0.3125,0.234375,0.234375,0.1875,29-2011
29-2011.01,Cytogenetic Technologists,0.2,0.4166666666666667,0.6333333333333333,0.23333333333333334,0.3333333333333333,0.43333333333333335,0.38333333333333336,0.38333333333333336,0.23333333333333334,29-2011
29-2011.02,Cytotechnologists,0.15384615384615385,0.42307692307692313,0.6923076923076923,0.0,0.15384615384615385,0.3076923076923077,0.25,0.25,0.15384615384615385,29-2011
29-2011.04,Histotechnologists,0.125,0.28125,0.4375,0.0625,0.0625,0.0625,0.1875,0.1875,0.09375,29-2011
29-2012.00,Medical and Clinical Laboratory Technicians,0.0,0.23333333333333334,0.4666666666666667,0.0,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.03333333333333333,29-2012
29-2012.01,Histology Technicians,0.0,0.125,0.25,0.0,0.0,0.0,0.0625,0.0625,0.0,29-2012
29-2031.00,Cardiovascular Technologists and Technicians,0.12,0.4,0.68,0.12,0.18,0.24,0.37,0.37,0.14,29-2031
29-2032.00,Diagnostic Medical Sonographers,0.1,0.30000000000000004,0.5,0.15000000000000002,0.30000000000000004,0.45,0.38750000000000007,0.38750000000000007,0.225,29-2032
29-2033.00,Nuclear Medicine Technologists,0.058823529411764705,0.29411764705882354,0.5294117647058824,0.1764705882352941,0.2647058823529412,0.3529411764705882,0.32352941176470584,0.32352941176470584,0.20588235294117646,29-2033
29-2034.00,Radiologic Technologists and Technicians,0.0,0.3833333333333333,0.7666666666666666,0.1,0.2833333333333333,0.4666666666666667,0.375,0.375,0.2,29-2034
29-2035.00,Magnetic Resonance Imaging Technologists,0.043478260869565216,0.32608695652173914,0.6086956521739131,0.13043478260869565,0.21739130434782608,0.30434782608695654,0.40217391304347827,0.40217391304347827,0.17391304347826086,29-2035
29-2036.00,Medical Dosimetrists,0.15000000000000002,0.45,0.75,0.1,0.30000000000000004,0.5,0.4,0.4,0.225,29-2036
