Title,O*NET-SOC Code,pct_occ_scaled,feedback_loop_ratio,directive_ratio,validation_ratio,task_iteration_ratio,learning_ratio,filtered_ratio,augmentation_weighted_ratio,automation_weighted_ratio
Nuclear Medicine Physicians,29-1069.05,0.051814880229721375,0.0,0.28254288597376387,0.02219979818365283,0.19475277497477297,0.4248234106962664,0.0756811301715438,0.6417759838546921,0.28254288597376387
Singers,27-2042.01,0.051239740287716114,0.0,0.369387755102041,0.0,0.2510204081632658,0.2020408163265305,0.17755102040816265,0.45306122448979635,0.369387755102041
"Medical Scientists, Except Epidemiologists",19-1042.00,0.050978313041350365,0.0,0.19179487179487187,0.0,0.1117948717948718,0.56,0.13641025641025628,0.6717948717948719,0.19179487179487187
Medical Secretaries,43-6013.00,0.0508214566935306,0.0,0.37860082304526727,0.0,0.24485596707818955,0.0,0.3765432098765432,0.24485596707818955,0.37860082304526727
"Philosophy and Religion Teachers, Postsecondary",25-1126.00,0.050402079866686225,0.005613457243386885,0.3588991700204321,0.05906657793583571,0.2849400981352374,0.22319793498543544,0.06828276167967223,0.5672046110565085,0.364512627263819
Physical Therapists,29-1123.00,0.050194031302252494,0.0,0.13541666666666669,0.0,0.13750000000000007,0.5187500000000017,0.20833333333333146,0.6562500000000018,0.13541666666666669
Concierges,39-6012.00,0.049984889505159995,0.07949790794979089,0.3326359832635989,0.0,0.25732217573221705,0.24895397489539797,0.08158995815899497,0.506276150627615,0.4121338912133898
Information Technology Project Managers,15-1199.09,0.049462035012427984,0.0,0.24101479915433538,0.0,0.39112050739957854,0.0,0.36786469344608597,0.39112050739957854,0.24101479915433538
"Environmental Science Teachers, Postsecondary",25-1053.00,0.04885937183043909,0.0011025491079554154,0.23267556403909284,0.20228948672388625,0.2165275736167062,0.2146991319028272,0.13270569460953188,0.6335161922434196,0.23377811314704824
Customs Brokers,13-1199.03,0.04883460962114987,0.0,0.2162740899357604,0.0,0.10920770877944347,0.4175588865096368,0.25695931477515926,0.5267665952890803,0.2162740899357604
"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",29-1122.01,0.048730038722603564,0.0,0.25321888412017235,0.0,0.2682403433476402,0.27896995708154504,0.19957081545064223,0.5472103004291853,0.25321888412017235
Travel Guides,39-7012.00,0.04852089692551096,0.0,0.3922413793103448,0.0,0.40517241379310354,0.08189655172413801,0.1206896551724135,0.48706896551724155,0.3922413793103448
Urban and Regional Planners,19-3051.00,0.04789347153423265,0.0,0.22925764192139858,0.0,0.3296943231441066,0.12227074235807904,0.3187772925764157,0.4519650655021857,0.22925764192139858
"Sociology Teachers, Postsecondary",25-1067.00,0.04759609408902561,0.005944393667686487,0.36028432317293596,0.06254879597904385,0.2775709635902635,0.2363563725244686,0.0572951510656014,0.5764761320937759,0.36622871684062247
Municipal Clerks,43-4031.02,0.04757975883859354,0.0,0.2945054945054947,0.0,0.21098901098901063,0.19780219780219846,0.2967032967032962,0.4087912087912091,0.2945054945054947
Health Educators,21-1091.00,0.04747518794004735,0.0,0.4823788546255505,0.0,0.39647577092511094,0.035242290748898765,0.08590308370043964,0.4317180616740097,0.4823788546255505
Freight Forwarders,43-5011.01,0.047370617041500626,0.0,0.1810154525386319,0.0,0.13245033112582819,0.24282560706401835,0.44370860927152145,0.3752759381898465,0.1810154525386319
School Psychologists,19-3031.01,0.04716147524440803,0.0,0.21507760532150838,0.0,0.19290465631929088,0.32150776053215085,0.2705099778270498,0.5144124168514417,0.21507760532150838
"Environmental Science and Protection Technicians, Including Health",19-4091.00,0.04684776254876913,0.0915178571428573,0.23660714285714354,0.0,0.13392857142857173,0.18750000000000064,0.35044642857142677,0.3214285714285724,0.32812500000000083
"Career/Technical Education Teachers, Middle School",25-2023.00,0.046829160849608614,0.01180315603116539,0.36249738090287703,0.025148165778113737,0.34560739651555605,0.17860369437494858,0.07634020639733899,0.5493592566686184,0.3743005369340424
Zoologists and Wildlife Biologists,19-1023.00,0.046429478954583714,0.07657657657657678,0.17792792792792786,0.0,0.07432432432432452,0.5022522522522525,0.16891891891891822,0.576576576576577,0.2545045045045046
Nuclear Medicine Technologists,29-2033.00,0.04580205356330551,0.0,0.3972602739726039,0.09132420091324224,0.1415525114155255,0.2557077625570771,0.11415525114155112,0.48858447488584483,0.3972602739726039
Transportation Managers,11-3071.01,0.04527919907057369,0.0,0.22401847575057765,0.0,0.35103926096997734,0.19399538106235595,0.230946882217089,0.5450346420323333,0.22401847575057765
"Petroleum Pump System Operators, Refinery Operators, and Gaugers",51-8093.00,0.045070057273481096,0.03944315545243622,0.4965197215777265,0.0,0.13457076566125292,0.1832946635730859,0.14617169373549826,0.3178654292343388,0.5359628770301628
Acute Care Nurses,29-1141.01,0.04496548637493459,0.0,0.10930232558139549,0.0,0.0,0.6372093023255835,0.253488372093021,0.6372093023255835,0.10930232558139549
"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",25-1062.00,0.0447695876780481,0.006319690106240207,0.2950489333252409,0.06649778416506592,0.23911244092944492,0.27418411110243396,0.11883704037157393,0.5797943361969449,0.30136862343148113
Credit Checkers,43-4041.02,0.04381520649092477,0.0,0.3842482100238663,0.0,0.24821002386634852,0.27446300715990435,0.09307875894988063,0.5226730310262528,0.3842482100238663
Electrical Engineering Technologists,17-3029.02,0.04381520649092477,0.2195704057279239,0.10262529832935569,0.0692124105011934,0.0,0.503579952267303,0.10501193317422368,0.5727923627684964,0.3221957040572796
Insurance Sales Agents,41-3021.00,0.043083210201100154,0.0,0.17475728155339856,0.0,0.22330097087378709,0.37621359223301054,0.22572815533980378,0.5995145631067976,0.17475728155339856
Personal Care Aides,39-9021.00,0.042978639302553856,0.0,0.4525547445255473,0.08515815085158165,0.360097323600974,0.0,0.10218978102189682,0.44525547445255564,0.4525547445255473
"Political Science Teachers, Postsecondary",25-1065.00,0.042454691577162966,0.0066642792539236455,0.34233799707307216,0.07012366049492759,0.2668496014156248,0.24773808181540266,0.06628637994704896,0.584711343725955,0.3490022763269958
"Office Machine Operators, Except Computer",43-9071.00,0.04214207211418293,0.05210918114143929,0.4292803970223331,0.04962779156327548,0.2183622828784123,0.16625310173697302,0.08436724565756663,0.4342431761786608,0.4813895781637724
Museum Technicians and Conservators,25-4013.00,0.04203750121563622,0.0,0.3084577114427883,0.0,0.11442786069651702,0.20398009950248788,0.3731343283582068,0.3184079601990049,0.3084577114427883
Court Clerks,43-4031.01,0.04172378851999752,0.0,0.21553884711779428,0.0,0.1228070175438594,0.4987468671679202,0.16290726817042608,0.6215538847117796,0.21553884711779428
"Career/Technical Education Teachers, Secondary School",25-2032.00,0.04165871086592733,0.0057375562447585845,0.30247932881458583,0.011116515224219773,0.1425045610221618,0.3990752899408302,0.13908674875344362,0.5526963661872117,0.3082168850593444
Mechatronics Engineers,17-2199.05,0.04161921762145092,0.0904522613065327,0.1306532663316584,0.0,0.24874371859296482,0.23869346733668392,0.2914572864321601,0.48743718592964874,0.2211055276381911
Residential Advisors,39-9041.00,0.04109636312871931,0.0,0.20610687022900778,0.0,0.24427480916030536,0.04834605597964373,0.5012722646310431,0.2926208651399491,0.20610687022900778
Telemarketers,41-9041.00,0.040887221331626714,0.05115089514066496,0.18925831202046042,0.0,0.14066496163682846,0.47570332480818434,0.14322250639386166,0.6163682864450128,0.24040920716112538
"Computer Science Teachers, Postsecondary",25-1021.00,0.040623621366136335,0.0013260722460311783,0.3504404357058768,0.05421794893378918,0.19544732791797004,0.24800718398367969,0.15056103121265296,0.4976724608354389,0.35176650795190795
Nanotechnology Engineering Technologists,17-3029.11,0.04005065414325559,0.0,0.3629242819843353,0.0,0.39425587467363066,0.04177545691905989,0.20104438642297406,0.43603133159269053,0.3629242819843353
Broadcast Technicians,27-4012.00,0.03984151234616308,0.0,0.34645669291338593,0.0,0.40944881889763796,0.10761154855643042,0.13648293963254554,0.5170603674540684,0.34645669291338593
"Dentists, General",29-1021.00,0.03984151234616299,0.0,0.162729658792651,0.0,0.10761154855643075,0.4986876640419965,0.2309711286089217,0.6062992125984272,0.162729658792651
Jewelers,51-9071.01,0.03963237054907028,0.0,0.3852242744063325,0.0,0.2480211081794191,0.15567282321899767,0.21108179419525072,0.4036939313984168,0.3852242744063325
First-Line Supervisors of Retail Sales Workers,41-1011.00,0.03942322875197758,0.07692307692307708,0.14588859416445657,0.12732095490716216,0.21220159151193688,0.16445623342175109,0.273209549071616,0.5039787798408502,0.22281167108753364
General and Operations Managers,11-1021.00,0.039318657853431284,0.07978723404255327,0.2978723404255322,0.08510638297872349,0.26329787234042584,0.13829787234042568,0.13563829787233952,0.486702127659575,0.37765957446808546
Agricultural Technicians,19-4011.01,0.03931865785343128,0.0,0.2765957446808507,0.0,0.17819148936170234,0.18085106382978736,0.36436170212765956,0.3590425531914897,0.2765957446808507
"Special Education Teachers, Preschool",25-2051.00,0.03903747832622878,0.0,0.42192987677838073,0.0,0.24447883802607348,0.144651467349247,0.18893981784629874,0.38913030537532045,0.42192987677838073
Psychiatrists,29-1066.00,0.03879580336069957,0.0,0.20485175202156342,0.0,0.15363881401617252,0.522911051212938,0.11859838274932605,0.6765498652291105,0.20485175202156342
Physician Assistants,29-1071.00,0.03848209066506047,0.0,0.19565217391304374,0.05434782608695656,0.04076086956521737,0.6521739130434782,0.05706521739130399,0.7472826086956521,0.19565217391304374
Immigration and Customs Inspectors,33-3021.05,0.03848209066506036,0.0,0.11141304347826123,0.0,0.05706521739130449,0.7201086956521751,0.11141304347825917,0.7771739130434796,0.11141304347826123
Transportation Engineers,17-2051.01,0.03837751976651366,0.0,0.22070844686648652,0.0,0.2425068119891014,0.1307901907356957,0.40599455040871624,0.3732970027247971,0.22070844686648652
"Geography Teachers, Postsecondary",25-1064.00,0.03837642653385489,0.007372492591508466,0.29424720449107294,0.07757570590757118,0.23526051206473286,0.22774237649231285,0.15780170845280136,0.5405785944646169,0.3016196970825814
Human Resources Managers,11-3121.00,0.038325234317240504,0.0,0.242837653478855,0.0,0.2742155525238754,0.1282401091405192,0.35470668485675033,0.4024556616643946,0.242837653478855
"Education Administrators, Postsecondary",11-9033.00,0.038272948867967456,0.0,0.22404371584699617,0.0,0.398907103825138,0.04098360655737734,0.33606557377048835,0.4398907103825153,0.22404371584699617
Fashion Designers,27-1022.00,0.03816837796942116,0.0,0.4000000000000003,0.0,0.2958904109589044,0.04657534246575322,0.25753424657534213,0.3424657534246576,0.4000000000000003
"Preschool Teachers, Except Special Education",25-2011.00,0.037899213532834646,0.008277551600570497,0.3133095086632099,0.018854423090188446,0.435537173383353,0.08419691375529834,0.13982442950737975,0.5385885102288398,0.32158706026378037
Veterinary Assistants and Laboratory Animal Caretakers,31-9096.00,0.03722723988250414,0.0,0.2696629213483145,0.0,0.0814606741573032,0.43820224719101153,0.2106741573033707,0.5196629213483147,0.2696629213483145
Management Analysts,13-1111.00,0.03722723988250393,0.0,0.29775280898876477,0.0,0.4241573033707875,0.0,0.2780898876404477,0.4241573033707875,0.29775280898876477
"Purchasing Agents, Except Wholesale, Retail, and Farm Products",13-1023.00,0.03691352718686483,0.0,0.26912181303116184,0.0,0.18413597733711073,0.16147308781869732,0.3852691218130301,0.345609065155808,0.26912181303116184
Obstetricians and Gynecologists,29-1064.00,0.03676538508059096,0.0,0.13936951884332816,0.0,0.01896183929841196,0.641858260251244,0.19981038160701584,0.660820099549656,0.13936951884332816
"Judges, Magistrate Judges, and Magistrates",23-1023.00,0.03670438538977212,0.0,0.3333333333333343,0.0,0.21082621082621153,0.2535612535612541,0.2022792022792001,0.4643874643874656,0.3333333333333343
"Pediatricians, General",29-1065.00,0.036678242665135405,0.0,0.027084818246614524,0.0,0.04133998574483269,0.5835115229270618,0.348063673081491,0.6248515086718944,0.027084818246614524
"Makeup Artists, Theatrical and Performance",39-5091.00,0.03659981449122572,0.0,0.23142857142857237,0.0,0.05714285714285725,0.2571428571428572,0.4542857142857131,0.31428571428571445,0.23142857142857237
"Special Education Teachers, Middle School",25-2053.00,0.03656756048031054,0.006536372498955496,0.39778200743801323,0.012664221716726293,0.1870809670447576,0.2208594463271601,0.17507698497438717,0.420604635088644,0.40431837993696873
Training and Development Managers,11-3131.00,0.03639067269413322,0.0,0.4137931034482757,0.0,0.33333333333333354,0.12068965517241391,0.13218390804597668,0.45402298850574746,0.4137931034482757
Respiratory Therapists,29-1126.00,0.03618153089704042,0.0,0.11271676300578057,0.0,0.0,0.7369942196531807,0.15028901734103875,0.7369942196531807,0.11271676300578057
Logistics Managers,11-3071.03,0.036129245447767015,0.0,0.15340086830680308,0.0,0.15340086830680238,0.20260492040521116,0.4905933429811833,0.35600578871201355,0.15340086830680308
"Home Economics Teachers, Postsecondary",25-1192.00,0.03552313487351846,0.004880747596824815,0.32418976432775093,0.09726384746815524,0.2151876029718845,0.2380449618018414,0.12043307583354303,0.5504964122418812,0.32907051192457576
"Property, Real Estate, and Community Association Managers",11-9141.00,0.03503125101303009,0.0,0.30746268656716513,0.0,0.4119402985074638,0.0,0.2805970149253709,0.4119402985074638,0.30746268656716513
"Communications Teachers, Postsecondary",25-1122.00,0.034986887063731514,0.008086741749674208,0.36583476257597713,0.08230853064716721,0.25475456457806833,0.15910968823943764,0.12990571220967528,0.4961727834646732,0.37392150432565135
Machinists,51-4041.00,0.034612967418845085,0.06948640483383703,0.2779456193353483,0.07250755287009086,0.13897280966767414,0.29909365558912404,0.14199395770392553,0.5105740181268891,0.3474320241691853
"Criminal Justice and Law Enforcement Teachers, Postsecondary",25-1111.00,0.03450730328763961,0.008199131585305844,0.3272396029274373,0.0862738636444018,0.2616390415185896,0.25327793676747207,0.06337042355679318,0.6011908419304635,0.33543873451274314
"Economics Teachers, Postsecondary",25-1063.00,0.03450730328763961,0.008199131585305844,0.3272396029274373,0.0862738636444018,0.2616390415185896,0.25327793676747207,0.06337042355679318,0.6011908419304635,0.33543873451274314
Compensation and Benefits Managers,11-3111.00,0.03435154017247893,0.0,0.16438356164383608,0.0,0.20243531202435375,0.07610350076103535,0.5570776255707748,0.2785388127853891,0.16438356164383608
"Health Specialties Teachers, Postsecondary",25-1071.00,0.03431558997363795,0.00824493824896403,0.32906781537542384,0.08675585589118241,0.26310075870778205,0.25469294238615725,0.05813768939049025,0.6045495569851217,0.3373127536243879
Proofreaders and Copy Markers,43-9081.00,0.034090112926113275,0.0,0.40797546012269925,0.15337423312883436,0.3128834355828222,0.0,0.12576687116564408,0.4662576687116566,0.40797546012269925
Mechanical Engineers,17-2141.00,0.03409011292611317,0.07055214723926397,0.25153374233128883,0.0,0.19325153374233162,0.2638036809815947,0.22085889570552084,0.4570552147239263,0.3220858895705528
Talent Directors,27-2012.04,0.033567258433381264,0.0,0.2928348909657349,0.0,0.08099688473520326,0.11526479750778829,0.5109034267912735,0.19626168224299156,0.2928348909657349
Parts Salespersons,41-2022.00,0.033358116636288765,0.0,0.2946708463949851,0.0,0.14420062695924799,0.3699059561128535,0.19122257053291314,0.5141065830721014,0.2946708463949851
"Cooks, Fast Food",35-2011.00,0.03335811663628866,0.13166144200627,0.24137931034482848,0.0,0.14733542319749268,0.27272727272727326,0.2068965517241355,0.42006269592476597,0.37304075235109846
Sustainability Specialists,13-1199.05,0.03335811663628845,0.0,0.2821316614420072,0.0,0.5015673981191231,0.0,0.2163009404388696,0.5015673981191231,0.2821316614420072
Veterinarians,29-1131.00,0.03273069124501065,0.07667731629392964,0.17891373801916927,0.0,0.04792332268370607,0.6134185303514377,0.08306709265175721,0.6613418530351437,0.2555910543130989
Natural Sciences Managers,11-9121.00,0.03241697854937144,0.0,0.07741935483870986,0.0,0.2999999999999994,0.3290322580645169,0.29354838709677367,0.6290322580645162,0.07741935483870986
Marine Engineers,17-2121.01,0.03199869495518583,0.06209150326797425,0.16666666666666732,0.0,0.3464052287581704,0.0,0.424836601307188,0.3464052287581704,0.22875816993464157
Surveyors,17-1022.00,0.03178955315809333,0.0,0.38486842105263247,0.0,0.3684210526315798,0.06907894736842118,0.17763157894736653,0.437500000000001,0.38486842105263247
Purchasing Managers,11-3061.00,0.031371269563907817,0.0,0.4333333333333336,0.0,0.2700000000000005,0.05999999999999949,0.23666666666666628,0.33,0.4333333333333336
"Tax Examiners and Collectors, and Revenue Agents",13-2081.00,0.03074384417262971,0.0,0.06802721088435394,0.057823129251700904,0.054421768707483144,0.6598639455782325,0.15986394557822936,0.7721088435374165,0.06802721088435394
"Business Teachers, Postsecondary",25-1011.00,0.030643815341143393,0.005332897361227215,0.33852357520111004,0.090236454031892,0.23660845770344116,0.22689893960686452,0.10239967609546492,0.5537438513421977,0.34385647256233726
Loss Prevention Managers,11-9199.08,0.030639273274083507,0.0,0.2764505119453925,0.0,0.3617747440273037,0.2969283276450511,0.0648464163822525,0.6587030716723548,0.2764505119453925
Construction Managers,11-9021.00,0.030534702375537005,0.0,0.2568493150684931,0.0,0.35616438356164376,0.1506849315068493,0.23630136986301364,0.5068493150684931,0.2568493150684931
"Billing, Cost, and Rate Clerks",43-3021.02,0.030430131476990502,0.0,0.2646048109965646,0.0,0.13745704467354056,0.15463917525773194,0.4432989690721629,0.2920962199312725,0.2646048109965646
Cardiovascular Technologists and Technicians,29-2031.00,0.0303255605784443,0.0,0.40344827586207044,0.0,0.1862068965517248,0.32758620689655016,0.08275862068965455,0.513793103448275,0.40344827586207044
Regulatory Affairs Managers,11-9199.01,0.030325560578444197,0.0,0.1896551724137935,0.0,0.16896551724137987,0.3482758620689663,0.29310344827586027,0.5172413793103462,0.1896551724137935
Labor Relations Specialists,13-1075.00,0.030325560578444197,0.0,0.3275862068965534,0.0,0.35517241379310527,0.0,0.3172413793103413,0.35517241379310527,0.3275862068965534
"Chemistry Teachers, Postsecondary",25-1052.00,0.03024528505481851,0.001781099326036285,0.21534941578260838,0.020556704188938107,0.20457481160186858,0.4194390485589143,0.13829892054163423,0.6445705643497209,0.21713051510864467
Acupuncturists,29-1199.01,0.030011847882805094,0.0,0.18815331010452965,0.0,0.13588850174215975,0.4285714285714302,0.24738675958188028,0.56445993031359,0.18815331010452965
Security and Fire Alarm Systems Installers,49-2098.00,0.029907276984258793,0.0,0.3216783216783208,0.0,0.12937062937062965,0.4440559440559453,0.10489510489510415,0.5734265734265749,0.3216783216783208
Methane/Landfill Gas Generation System Technicians,51-8099.02,0.02980270608571259,0.0982456140350878,0.21052631578947384,0.0,0.20701754385964927,0.38245614035087755,0.10175438596491143,0.5894736842105268,0.30877192982456164
Mental Health and Substance Abuse Social Workers,21-1023.00,0.029488993390073485,0.0,0.0957446808510639,0.0,0.3085106382978721,0.42198581560283716,0.17375886524822684,0.7304964539007093,0.0957446808510639
Family and General Practitioners,29-1062.00,0.02897485313888709,0.0,0.23999999999999994,0.0,0.31097744360902235,0.2393984962406015,0.20962406015037605,0.5503759398496239,0.23999999999999994
"Internists, General",29-1063.00,0.028922567689613942,0.0,0.1771617957216036,0.0,0.08918348900271127,0.4784573666767107,0.2551973485989744,0.5676408556794219,0.1771617957216036
"Agricultural Sciences Teachers, Postsecondary",25-1041.00,0.028781759309537993,0.0018716665735252892,0.25328948024102454,0.030944598093033585,0.21497725088277897,0.3608359623563622,0.1380810418532752,0.6067578113321748,0.2551611468145498
"Nursing Instructors and Teachers, Postsecondary",25-1072.00,0.028638884052549766,0.006053987817663333,0.24876175240660214,0.02570887218832516,0.2669146685133782,0.371945084660989,0.08061563441304197,0.6645686253626923,0.25481574022426545
"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",43-5111.00,0.028443284404609866,0.0,0.2573529411764707,0.0,0.2536764705882354,0.33455882352941185,0.15441176470588194,0.5882352941176472,0.2573529411764707
Commercial and Industrial Designers,27-1021.00,0.02844328440460966,0.0,0.2242647058823534,0.08455882352941252,0.37132352941176555,0.06617647058823589,0.2536764705882325,0.5220588235294139,0.2242647058823534
License Clerks,43-4031.03,0.02823414260751706,0.0,0.13703703703703532,0.0,0.0,0.5962962962962978,0.26666666666666666,0.5962962962962978,0.13703703703703532
Automotive Engineering Technicians,17-3027.01,0.027606717216238745,0.06439393939393928,0.20833333333333443,0.07575757575757612,0.06060606060606091,0.27651515151515177,0.3143939393939374,0.4128787878787888,0.2727272727272737
"Architecture Teachers, Postsecondary",25-1031.00,0.027601602025943354,0.001951693121880357,0.23597559520681535,0.0225256264979701,0.22416899881820673,0.3118582948695367,0.20351979148559057,0.5585529201857136,0.2379272883286957
Equal Opportunity Representatives and Officers,13-1041.03,0.027397575419146242,0.0,0.25190839694656497,0.0,0.31297709923664135,0.12595419847328246,0.3091603053435112,0.4389312977099238,0.25190839694656497
Training and Development Specialists,13-1151.00,0.02729300452059974,0.0,0.25287356321839144,0.0,0.37164750957854503,0.06130268199233718,0.3141762452107263,0.4329501915708822,0.25287356321839144
Massage Therapists,31-9011.00,0.02718843362205354,0.0,0.0576923076923077,0.0,0.0,0.6076923076923078,0.33461538461538437,0.6076923076923078,0.0576923076923077
Architectural Drafters,17-3011.01,0.026979291824960734,0.0,0.3914728682170557,0.0,0.4069767441860482,0.0,0.20155038759689595,0.4069767441860482,0.3914728682170557
"Police, Fire, and Ambulance Dispatchers",43-5031.00,0.026979291824960734,0.0,0.35658914728682267,0.0,0.12790697674418666,0.15116279069767516,0.3643410852713154,0.27906976744186185,0.35658914728682267
Radio and Television Announcers,27-3011.00,0.026874720926414228,0.0,0.29182879377432175,0.0,0.12840466926070146,0.17120622568093533,0.4085603112840413,0.2996108949416368,0.29182879377432175
Prepress Technicians and Workers,51-5111.00,0.02677015002786793,0.0,0.31250000000000033,0.0,0.35546875000000094,0.11718750000000039,0.2148437499999984,0.47265625000000133,0.31250000000000033
"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",53-1021.00,0.026351866433682623,0.0,0.34920634920634913,0.0,0.4761904761904763,0.0,0.1746031746031745,0.4761904761904763,0.34920634920634913
Biomedical Engineers,17-2031.00,0.026351866433682522,0.0,0.0,0.0,0.071428571428571,0.4087301587301605,0.5198412698412685,0.4801587301587315,0.0
Geological Sample Test Technicians,19-4041.02,0.02635186643368252,0.0,0.3650793650793674,0.0,0.11904761904761978,0.17857142857142957,0.33730158730158316,0.29761904761904934,0.3650793650793674
Budget Analysts,13-2031.00,0.02593358283949691,0.0,0.20161290322580633,0.0,0.22983870967741998,0.12903225806451668,0.43951612903225695,0.35887096774193666,0.20161290322580633
Cytogenetic Technologists,29-2011.01,0.025829011940950813,0.0,0.2834008097166001,0.0,0.0,0.40080971659919157,0.31578947368420834,0.40080971659919157,0.2834008097166001
"Production, Planning, and Expediting Clerks",43-5061.00,0.025724441042404508,0.0731707317073172,0.4186991869918699,0.0,0.1585365853658539,0.1300813008130083,0.21951219512195047,0.2886178861788622,0.4918699186991871
Healthcare Social Workers,21-1022.00,0.025724441042404407,0.0,0.0,0.0,0.0,0.5203252032520347,0.47967479674796537,0.5203252032520347,0.0
Speech-Language Pathology Assistants,31-9099.01,0.02551529924531171,0.0,0.327868852459017,0.0,0.3934426229508221,0.07786885245901683,0.20081967213114388,0.4713114754098389,0.327868852459017
Nanotechnology Engineering Technicians,17-3029.12,0.025306157448219,0.0,0.28925619834710786,0.0,0.3677685950413226,0.14049586776859524,0.20247933884297425,0.5082644628099178,0.28925619834710786
Construction and Building Inspectors,47-4011.00,0.025306157448219,0.0,0.2603305785123965,0.0,0.2355371900826445,0.2809917355371907,0.22314049586776824,0.5165289256198352,0.2603305785123965
Chief Sustainability Officers,11-1011.03,0.025097015651126296,0.0,0.1541666666666665,0.0,0.475,0.1208333333333338,0.24999999999999975,0.5958333333333338,0.1541666666666665
"Musicians, Instrumental",27-2042.02,0.024992444752579997,0.0,0.4518828451882848,0.0,0.3263598326359835,0.0,0.22175732217573152,0.3263598326359835,0.4518828451882848
Pipe Fitters and Steamfitters,47-2152.01,0.024992444752579994,0.0,0.3305439330543933,0.0,0.3556485355648536,0.22594142259414207,0.08786610878661083,0.5815899581589956,0.3305439330543933
Childcare Workers,39-9011.00,0.024783302955487193,0.0,0.5527426160337554,0.0,0.33333333333333326,0.0,0.11392405063291125,0.33333333333333326,0.5527426160337554
Agricultural Inspectors,45-2011.00,0.024678732056940787,0.0,0.14830508474576337,0.0,0.16949152542372956,0.21186440677966195,0.4703389830508451,0.3813559322033915,0.14830508474576337
Loan Interviewers and Clerks,43-4131.00,0.024051306665662676,0.0,0.33478260869565307,0.0,0.317391304347827,0.11304347826086986,0.23478260869564987,0.43043478260869683,0.33478260869565307
Robotics Technicians,17-3024.01,0.02394673576711617,0.07860262008733662,0.20524017467248967,0.0,0.10043668122270788,0.1615720524017475,0.45414847161571825,0.26200873362445537,0.2838427947598263
Legislators,11-1031.00,0.02384216486856987,0.0,0.2236842105263171,0.0,0.4473684210526334,0.0,0.3289473684210495,0.4473684210526334,0.2236842105263171
Gaming Supervisors,39-1011.00,0.02342388127438467,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sales Managers,11-2022.00,0.02321473947729186,0.0,0.20720720720720767,0.0,0.26126126126126137,0.11711711711711731,0.4144144144144137,0.3783783783783787,0.20720720720720767
"First-Line Supervisors of Mechanics, Installers, and Repairers",49-1011.00,0.023110168578745358,0.1040723981900457,0.17194570135746723,0.0,0.0859728506787334,0.3438914027149347,0.29411764705881904,0.42986425339366807,0.27601809954751294
Food Preparation Workers,35-2021.00,0.02269188498456005,0.0,0.16589861751152069,0.0,0.0,0.5898617511520736,0.24423963133640558,0.5898617511520736,0.16589861751152069
"Computer-Controlled Machine Tool Operators, Metal and Plastic",51-4011.00,0.02269188498455995,0.0,0.3732718894009233,0.0,0.19815668202765066,0.06912442396313395,0.35944700460829204,0.2672811059907846,0.3732718894009233
Retail Loss Prevention Specialists,33-9099.02,0.02269188498455995,0.0,0.41474654377880227,0.0,0.28110599078341075,0.0,0.30414746543778687,0.28110599078341075,0.41474654377880227
Chefs and Head Cooks,35-1011.00,0.022587314086013343,0.0,0.07870370370370389,0.0,0.07870370370370335,0.0879629629629643,0.7546296296296284,0.16666666666666763,0.07870370370370389
Interior Designers,27-1025.00,0.022482743187467246,0.07441860465116326,0.186046511627908,0.0,0.23720930232558263,0.19534883720930366,0.30697674418604237,0.4325581395348863,0.26046511627907126
Occupational Therapy Assistants,31-2011.00,0.02216903049182824,0.0,0.21698113207547226,0.0,0.12735849056603804,0.466981132075473,0.18867924528301655,0.594339622641511,0.21698113207547226
Pharmacy Aides,31-9095.00,0.02206445959328173,0.0,0.0,0.0,0.0,0.7109004739336545,0.2890995260663455,0.7109004739336545,0.0
Government Property Inspectors and Investigators,13-1041.04,0.021959888694735537,0.0,0.3666666666666665,0.07142857142857148,0.18571428571428544,0.2380952380952383,0.1380952380952381,0.4952380952380952,0.3666666666666665
Solar Sales Representatives and Assessors,41-4011.07,0.021750746897642628,0.0,0.21153846153846287,0.0,0.09615384615384652,0.26923076923077094,0.4230769230769197,0.3653846153846175,0.21153846153846287
"Fraud Examiners, Investigators and Analysts",13-2099.04,0.021750746897642424,0.0,0.09615384615384676,0.0,0.07211538461538507,0.18750000000000014,0.644230769230768,0.2596153846153852,0.09615384615384676
Chemical Engineers,17-2041.00,0.021437034202003623,0.0,0.2585365853658523,0.0,0.10243902439024458,0.27317073170731887,0.36585365853658425,0.3756097560975634,0.2585365853658523
Quality Control Analysts,19-4099.01,0.02122789240491102,0.08866995073891645,0.22167487684729117,0.0,0.18719211822660142,0.21674876847290572,0.28571428571428514,0.4039408866995071,0.31034482758620763
Industrial Machinery Mechanics,49-9041.00,0.021123321506364718,0.12871287128712866,0.2623762376237624,0.0,0.24752475247524755,0.24752475247524747,0.11386138613861387,0.49504950495049505,0.39108910891089105
Orthoptists,29-1199.05,0.021123321506364617,0.0,0.35148514851485146,0.0,0.12871287128712874,0.4306930693069307,0.08910891089108906,0.5594059405940595,0.35148514851485146
